,material,shape,coat/functional group,synthesismethod,surface charge,size in medium (nm),zeta in medium (mV),no of cells (cells/well),human/animal,cell source,cell tissue,cell morphology,cell age,time (hr),concentration (ug/ml),test,test indicator,viability (%),DOI,core size (nm),surface area,Hydrodynamic diameter (nm),Zeta potential (mV),Cell type,Molecular weight (g/mol),norm by time+conc,Zeta norm,Zeta norm (log),Hydro norm,Hydro norm (log),size med norm,size med norm (log),zeta med norm,zeta med norm (log),surf norm,surf norm (log),mol wt norm,mol wt norm (log),Zeta/Diam norm,Zeta/Diam norm (log),zeta/surf norm,zeta/surf norm (log),zeta/(hydro*surf) norm,zeta/(hydro*surf) norm (log),hydro/core,hydro/core norm,hydro/core norm (log),ch per particle norm,ch per particle norm (log),surf per particle norm,surf per particle norm (log),ch per surf per particle norm,ch per surf per particle norm (log),ch per moles norm,ch per moles norm (log)
54,SiO2,Sphere,NH2,Precipitation,Positive,142.11,,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,24.0,31.2,MTT,TetrazoliumSalt,90.423,10.3109/15376516.2015.1070229,,,437.0,21.7,PC12,60.08431,748.8,0.028979700854700856,-1.5379061018815192,0.5836004273504274,-0.23388439875962694,0.18978365384615387,-0.7217411962824296,,,,,0.08024079861111112,-1.095604757571477,6.631510493066557e-05,-4.178387538851941,,,,,,,,,,,,,,0.0004823172780830945,-3.316667180040091
55,SiO2,Sphere,NH2,Precipitation,Positive,142.11,,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,24.0,62.5,MTT,TetrazoliumSalt,91.056,10.3109/15376516.2015.1070229,,,437.0,21.7,PC12,60.08431,1500.0,0.014466666666666666,-1.8396315252071518,0.29133333333333333,-0.5356098220852594,0.09474,-1.0234666196080622,,,,,0.04005620666666667,-1.3973301808971095,3.3104500381388255e-05,-4.480112962177573,,,,,,,,,,,,,,0.00024077278521908077,-3.6183926033657237
56,SiO2,Sphere,NH2,Precipitation,Positive,142.11,,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,24.0,125.0,MTT,TetrazoliumSalt,100.77,10.3109/15376516.2015.1070229,,,437.0,21.7,PC12,60.08431,3000.0,0.007233333333333333,-2.140661520871133,0.14566666666666667,-0.8366398177492406,0.04737,-1.3244966152720432,,,,,0.020028103333333335,-1.6983601765610905,1.6552250190694127e-05,-4.7811429578415545,,,,,,,,,,,,,,0.00012038639260954039,-3.919422599029705
57,SiO2,Sphere,NH2,Precipitation,Positive,142.11,,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,24.0,250.0,MTT,TetrazoliumSalt,96.761,10.3109/15376516.2015.1070229,,,437.0,21.7,PC12,60.08431,6000.0,0.0036166666666666665,-2.4416915165351143,0.07283333333333333,-1.1376698134132217,0.023685,-1.6255266109360245,,,,,0.010014051666666668,-1.9993901722250718,8.276125095347064e-06,-5.082172953505536,,,,,,,,,,,,,,6.0193196304770194e-05,-4.220452594693686
58,SiO2,Sphere,NH2,Precipitation,Positive,142.11,,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,24.0,500.0,MTT,TetrazoliumSalt,103.94,10.3109/15376516.2015.1070229,,,437.0,21.7,PC12,60.08431,12000.0,0.0018083333333333332,-2.7427215121990955,0.03641666666666667,-1.438699809077203,0.0118425,-1.9265566066000057,,,,,0.005007025833333334,-2.300420167889053,4.138062547673532e-06,-5.383202949169517,,,,,,,,,,,,,,3.0096598152385097e-05,-4.521482590357667
59,SiO2,Sphere,NH2,Precipitation,Positive,142.11,,5000.0,A,Rat,Adrenal Gland,Irregular,Adult,24.0,1000.0,MTT,TetrazoliumSalt,85.775,10.3109/15376516.2015.1070229,,,437.0,21.7,PC12,60.08431,24000.0,0.0009041666666666666,-3.0437515078630764,0.018208333333333333,-1.7397298047411842,0.00592125,-2.2275866022639867,,,,,0.002503512916666667,-2.601450163553034,2.069031273836766e-06,-5.684232944833498,,,,,,,,,,,,,,1.5048299076192548e-05,-4.822512586021649
60,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,1.0,CellTiterBlue,AlamarBlue,107.59,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,24.0,-1.125,,0.4166666666666667,-0.38021124171160603,0.4166666666666667,-0.38021124171160603,,,,,2.5035129166666668,0.3985498364469658,-0.1125,,,,,,,,,,,,,,,-0.01872369009480179,
61,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,10.0,CellTiterBlue,AlamarBlue,100.81,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,240.0,-0.1125,,0.041666666666666664,-1.3802112417116061,0.041666666666666664,-1.3802112417116061,,,,,0.2503512916666667,-0.6014501635530342,-0.01125,,,,,,,,,,,,,,,-0.0018723690094801786,
62,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,100.0,CellTiterBlue,AlamarBlue,70.11,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,2400.0,-0.01125,,0.004166666666666667,-2.380211241711606,0.004166666666666667,-2.380211241711606,,,,,0.025035129166666666,-1.6014501635530343,-0.001125,,,,,,,,,,,,,,,-0.00018723690094801787,
63,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,1000.0,CellTiterBlue,AlamarBlue,22.617,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,24000.0,-0.001125,,0.0004166666666666667,-3.380211241711606,0.0004166666666666667,-3.380211241711606,,,,,0.002503512916666667,-2.601450163553034,-0.0001125,,,,,,,,,,,,,,,-1.872369009480179e-05,
64,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,1.0,XTT,TetrazoliumSalt,123.42,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,24.0,-1.125,,0.4166666666666667,-0.38021124171160603,0.4166666666666667,-0.38021124171160603,,,,,2.5035129166666668,0.3985498364469658,-0.1125,,,,,,,,,,,,,,,-0.01872369009480179,
65,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,10.0,XTT,TetrazoliumSalt,114.38,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,240.0,-0.1125,,0.041666666666666664,-1.3802112417116061,0.041666666666666664,-1.3802112417116061,,,,,0.2503512916666667,-0.6014501635530342,-0.01125,,,,,,,,,,,,,,,-0.0018723690094801786,
66,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,100.0,XTT,TetrazoliumSalt,82.714,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,2400.0,-0.01125,,0.004166666666666667,-2.380211241711606,0.004166666666666667,-2.380211241711606,,,,,0.025035129166666666,-1.6014501635530343,-0.001125,,,,,,,,,,,,,,,-0.00018723690094801787,
67,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,1000.0,XTT,TetrazoliumSalt,25.525,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,24000.0,-0.001125,,0.0004166666666666667,-3.380211241711606,0.0004166666666666667,-3.380211241711606,,,,,0.002503512916666667,-2.601450163553034,-0.0001125,,,,,,,,,,,,,,,-1.872369009480179e-05,
68,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,1.0,LDH,LDHrelease,4.5234,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,24.0,-1.125,,0.4166666666666667,-0.38021124171160603,0.4166666666666667,-0.38021124171160603,,,,,2.5035129166666668,0.3985498364469658,-0.1125,,,,,,,,,,,,,,,-0.01872369009480179,
69,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,10.0,LDH,LDHrelease,6.1389,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,240.0,-0.1125,,0.041666666666666664,-1.3802112417116061,0.041666666666666664,-1.3802112417116061,,,,,0.2503512916666667,-0.6014501635530342,-0.01125,,,,,,,,,,,,,,,-0.0018723690094801786,
70,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,100.0,LDH,LDHrelease,22.294,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,2400.0,-0.01125,,0.004166666666666667,-2.380211241711606,0.004166666666666667,-2.380211241711606,,,,,0.025035129166666666,-1.6014501635530343,-0.001125,,,,,,,,,,,,,,,-0.00018723690094801787,
71,SiO2,Sphere,None,Commercial,Negative,10.0,,2600.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,1000.0,LDH,LDHrelease,69.467,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,24000.0,-0.001125,,0.0004166666666666667,-3.380211241711606,0.0004166666666666667,-3.380211241711606,,,,,0.002503512916666667,-2.601450163553034,-0.0001125,,,,,,,,,,,,,,,-1.872369009480179e-05,
72,SiO2,Sphere,None,Commercial,Negative,10.0,,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,1.0,Live/Dead,PropidiumIodide,95.315,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,24.0,-1.125,,0.4166666666666667,-0.38021124171160603,0.4166666666666667,-0.38021124171160603,,,,,2.5035129166666668,0.3985498364469658,-0.1125,,,,,,,,,,,,,,,-0.01872369009480179,
73,SiO2,Sphere,None,Commercial,Negative,10.0,,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,10.0,Live/Dead,PropidiumIodide,86.268,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,240.0,-0.1125,,0.041666666666666664,-1.3802112417116061,0.041666666666666664,-1.3802112417116061,,,,,0.2503512916666667,-0.6014501635530342,-0.01125,,,,,,,,,,,,,,,-0.0018723690094801786,
74,SiO2,Sphere,None,Commercial,Negative,10.0,,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,100.0,Live/Dead,PropidiumIodide,69.467,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,2400.0,-0.01125,,0.004166666666666667,-2.380211241711606,0.004166666666666667,-2.380211241711606,,,,,0.025035129166666666,-1.6014501635530343,-0.001125,,,,,,,,,,,,,,,-0.00018723690094801787,
75,SiO2,Sphere,None,Commercial,Negative,10.0,,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,1000.0,Live/Dead,PropidiumIodide,9.6931,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,24000.0,-0.001125,,0.0004166666666666667,-3.380211241711606,0.0004166666666666667,-3.380211241711606,,,,,0.002503512916666667,-2.601450163553034,-0.0001125,,,,,,,,,,,,,,,-1.872369009480179e-05,
76,SiO2,Sphere,None,Commercial,Negative,10.0,,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,1.0,Live/Dead,CalceinAM,94.023,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,24.0,-1.125,,0.4166666666666667,-0.38021124171160603,0.4166666666666667,-0.38021124171160603,,,,,2.5035129166666668,0.3985498364469658,-0.1125,,,,,,,,,,,,,,,-0.01872369009480179,
77,SiO2,Sphere,None,Commercial,Negative,10.0,,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,10.0,Live/Dead,CalceinAM,91.761,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,240.0,-0.1125,,0.041666666666666664,-1.3802112417116061,0.041666666666666664,-1.3802112417116061,,,,,0.2503512916666667,-0.6014501635530342,-0.01125,,,,,,,,,,,,,,,-0.0018723690094801786,
78,SiO2,Sphere,None,Commercial,Negative,10.0,,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,100.0,Live/Dead,CalceinAM,71.729,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,2400.0,-0.01125,,0.004166666666666667,-2.380211241711606,0.004166666666666667,-2.380211241711606,,,,,0.025035129166666666,-1.6014501635530343,-0.001125,,,,,,,,,,,,,,,-0.00018723690094801787,
79,SiO2,Sphere,None,Commercial,Negative,10.0,,6000.0,A,Mouse,Ascites,Monocyte/Macrophage,Adult,24.0,1000.0,Live/Dead,CalceinAM,44.265,10.5402/2012/454072,,,10.0,-27.0,RAW264.7,60.08431,24000.0,-0.001125,,0.0004166666666666667,-3.380211241711606,0.0004166666666666667,-3.380211241711606,,,,,0.002503512916666667,-2.601450163553034,-0.0001125,,,,,,,,,,,,,,,-1.872369009480179e-05,
80,Fe3O4,Sphere,Dextran,Thermal Decomposition,,,,10000.0,A,Monkey,Kidney,Epithelial,Adult,24.0,100.0,MTT,TetrazoliumSalt,102.0,10.1002/jbm.b.33068,,,18.0,,VERO,231.53262,2400.0,,,0.0075,-2.1249387366083,,,,,,,0.096471925,-1.0155990554807446,,,,,,,,,,,,,,,,,
81,Fe3O4,Sphere,Dextran,Thermal Decomposition,,,,10000.0,A,Monkey,Kidney,Epithelial,Adult,24.0,200.0,MTT,TetrazoliumSalt,105.08,10.1002/jbm.b.33068,,,18.0,,VERO,231.53262,4800.0,,,0.00375,-2.425968732272281,,,,,,,0.0482359625,-1.3166290511447258,,,,,,,,,,,,,,,,,
82,Fe3O4,Sphere,Dextran,Thermal Decomposition,,,,10000.0,A,Monkey,Kidney,Epithelial,Adult,24.0,300.0,MTT,TetrazoliumSalt,100.0,10.1002/jbm.b.33068,,,18.0,,VERO,231.53262,7200.0,,,0.0025,-2.6020599913279625,,,,,,,0.032157308333333336,-1.492720310200407,,,,,,,,,,,,,,,,,
83,Fe3O4,Sphere,Dextran,Thermal Decomposition,,,,10000.0,A,Monkey,Kidney,Epithelial,Adult,24.0,400.0,MTT,TetrazoliumSalt,100.0,10.1002/jbm.b.33068,,,18.0,,VERO,231.53262,9600.0,,,0.001875,-2.7269987279362624,,,,,,,0.02411798125,-1.6176590468087069,,,,,,,,,,,,,,,,,
84,Fe3O4,Sphere,Dextran,Thermal Decomposition,,,,10000.0,A,Monkey,Kidney,Epithelial,Adult,24.0,500.0,MTT,TetrazoliumSalt,80.0,10.1002/jbm.b.33068,,,18.0,,VERO,231.53262,12000.0,,,0.0015,-2.8239087409443187,,,,,,,0.019294385,-1.7145690598167633,,,,,,,,,,,,,,,,,
85,Fe3O4,Sphere,Dextran,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,100.0,MTT,TetrazoliumSalt,101.97,10.1002/jbm.b.33068,,,18.0,,MDCK,231.53262,2400.0,,,0.0075,-2.1249387366083,,,,,,,0.096471925,-1.0155990554807446,,,,,,,,,,,,,,,,,
86,Fe3O4,Sphere,Dextran,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,200.0,MTT,TetrazoliumSalt,115.09,10.1002/jbm.b.33068,,,18.0,,MDCK,231.53262,4800.0,,,0.00375,-2.425968732272281,,,,,,,0.0482359625,-1.3166290511447258,,,,,,,,,,,,,,,,,
87,Fe3O4,Sphere,Dextran,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,300.0,MTT,TetrazoliumSalt,115.09,10.1002/jbm.b.33068,,,18.0,,MDCK,231.53262,7200.0,,,0.0025,-2.6020599913279625,,,,,,,0.032157308333333336,-1.492720310200407,,,,,,,,,,,,,,,,,
88,Fe3O4,Sphere,Dextran,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,400.0,MTT,TetrazoliumSalt,100.1,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,9600.0,,,0.001875,-2.7269987279362624,,,,,,,0.021768791666666665,-1.662165676933326,,,,,,,,,,,,,,,,,
89,Fe3O4,Sphere,Dextran,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,500.0,MTT,TetrazoliumSalt,118.08,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,12000.0,,,0.0015,-2.8239087409443187,,,,,,,0.017415033333333333,-1.7590756899413822,,,,,,,,,,,,,,,,,
90,Fe3O4,Sphere,PEG,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,100.0,MTT,TetrazoliumSalt,80.0,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,2400.0,,,0.0075,-2.1249387366083,,,,,,,0.08707516666666666,-1.0601056856053634,,,,,,,,,,,,,,,,,
91,Fe3O4,Sphere,PEG,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,200.0,MTT,TetrazoliumSalt,75.077,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,4800.0,,,0.00375,-2.425968732272281,,,,,,,0.04353758333333333,-1.3611356812693447,,,,,,,,,,,,,,,,,
92,Fe3O4,Sphere,PEG,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,300.0,MTT,TetrazoliumSalt,50.0,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,7200.0,,,0.0025,-2.6020599913279625,,,,,,,0.029025055555555557,-1.5372269403250258,,,,,,,,,,,,,,,,,
93,Fe3O4,Sphere,PEG,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,400.0,MTT,TetrazoliumSalt,38.0,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,9600.0,,,0.001875,-2.7269987279362624,,,,,,,0.021768791666666665,-1.662165676933326,,,,,,,,,,,,,,,,,
94,Fe3O4,Sphere,PEG,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,500.0,MTT,TetrazoliumSalt,34.923,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,12000.0,,,0.0015,-2.8239087409443187,,,,,,,0.017415033333333333,-1.7590756899413822,,,,,,,,,,,,,,,,,
95,Fe3O4,Sphere,PEG,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,100.0,MTT,TetrazoliumSalt,89.986,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,2400.0,,,0.0075,-2.1249387366083,,,,,,,0.08707516666666666,-1.0601056856053634,,,,,,,,,,,,,,,,,
96,Fe3O4,Sphere,PEG,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,200.0,MTT,TetrazoliumSalt,80.245,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,4800.0,,,0.00375,-2.425968732272281,,,,,,,0.04353758333333333,-1.3611356812693447,,,,,,,,,,,,,,,,,
97,Fe3O4,Sphere,PEG,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,300.0,MTT,TetrazoliumSalt,31.916,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,7200.0,,,0.0025,-2.6020599913279625,,,,,,,0.029025055555555557,-1.5372269403250258,,,,,,,,,,,,,,,,,
98,Fe3O4,Sphere,PEG,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,400.0,MTT,TetrazoliumSalt,30.043,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,9600.0,,,0.001875,-2.7269987279362624,,,,,,,0.021768791666666665,-1.662165676933326,,,,,,,,,,,,,,,,,
99,Fe3O4,Sphere,PEG,Thermal Decomposition,,,,10000.0,A,Dog,Kidney,Epithelial,Adult,24.0,500.0,MTT,TetrazoliumSalt,30.043,10.1002/jbm.b.33068,,,18.0,,MDCK,208.9804,12000.0,,,0.0015,-2.8239087409443187,,,,,,,0.017415033333333333,-1.7590756899413822,,,,,,,,,,,,,,,,,
100,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,97.16,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,86.296,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,55.802,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,99.256,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,87.593,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,71.712,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,95.11,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,87.164,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,54.156,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,96.429,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,92.989,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Bi,Sphere,None,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,67.857,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,99.383,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,70.0,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,48.642,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,99.256,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,82.878,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,77.916,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,93.521,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,78.24,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,MTT,TetrazoliumSalt,48.533,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,93.651,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,83.73,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Bi,Sphere,NH2,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,MTT,TetrazoliumSalt,71.825,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,99.383,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,83.951,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Cervix,Epithelial,Adult,24.0,,Live/Dead,CalceinAM,59.506,10.1007/s10856-012-4716-1,,,20.0,,HeLa,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,98.511,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Bi,Sphere,Silica,Precipitation,,,,20000.0,H,Human,Bone,Fibroblast,Adult,24.0,,Live/Dead,CalceinAM,94.169,10.1007/s10856-012-4716-1,,,20.0,,MG-63,208.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
